RequestId,Timestamp,Function,Duration,Billed Duration,Memory Size,Max Memory Used,Init Duration
cae7d332-9d11-47ee-beff-a117a8136b18,2025-03-20 08:04:58.046,slack_invitor_invite_all,10261.35,10262.0,1024.0,107.0,
c9ad9ffa-861d-484d-b6fb-7b87c93ecce7,2025-03-20 08:09:35.496,slack_invitor_invite_all,10063.69,10064.0,1024.0,110.0,
8c65de72-cd21-4eaa-bd28-a77429599fc1,2025-03-20 08:16:40.001,slack_invitor_invite_all,10397.1,10398.0,1024.0,106.0,557.0
2c314c01-268b-4ead-86c6-6b55fb97cbfe,2025-03-20 08:34:45.778,slack_invitor_invite_all,11204.9,11205.0,1024.0,106.0,419.88
6f9ae8c3-8e9d-41dd-8d49-78f0d65fb816,2025-03-20 08:39:34.353,slack_invitor_invite_all,10489.92,10490.0,1024.0,106.0,508.67
7b832174-622e-49f3-9b0f-4246bc116fad,2025-03-20 08:52:35.504,slack_invitor_invite_all,9978.15,9979.0,1024.0,106.0,497.92
9e18601f-1af8-4542-a4c5-343a002d6bd0,2025-03-20 08:52:37.883,slack_invitor_invite_all,9797.67,9798.0,1024.0,106.0,478.94
